cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE30186,RPS8,0.5325391155621259,0.5816415354032908,0.9155795849291971,0.3814358424214804,12,10,0.8141160263591652
GSE30186,KANK4,0.5325012955861005,0.5816449979898212,0.9155091119607965,0.3814710676675711,12,10,0.8141160263591652
GSE30186,RAB11FIP4,0.5324070151574961,0.5816536286208274,0.9153334372208748,0.3815588870652308,12,10,0.8141160263591652
GSE30186,IL7R,0.5323664749254153,0.5816573392507098,0.9152579001430792,0.38159665228307976,12,10,0.8141160263591652
GSE30186,CDON,-0.5323541930750856,0.5816584633427112,-0.9152350161222089,0.38160809381044264,12,10,0.8141160263591652
GSE30186,ZNF335,-0.5323341959451394,0.5816602935128123,-0.9151977569763641,0.3816267231172376,12,10,0.8141160263591652
GSE30186,KCNQ5,0.5323317527543467,0.5816605171125294,0.9151932047871156,0.38162899922354815,12,10,0.8141160263591652
GSE30186,PTPRF,-0.5323070289171254,0.5816627797643656,-0.9151471392630032,0.3816520326453591,12,10,0.8141160263591652
GSE30186,ETV3,-0.5321561912476865,0.5816765815110166,-0.9148661097294112,0.38179257278436796,12,10,0.8141160263591652
GSE30186,MID1,0.5320971290253038,0.5816819845886321,0.9147560748363303,0.3818476101581928,12,10,0.8141160263591652
GSE30186,IFI35,0.5319228129095845,0.5816979274308118,0.9144313359666428,0.38201007119114716,12,10,0.8141160263591652
GSE30186,EGR4,0.5318579278578842,0.5817038603311296,0.9143104664203688,0.382070552565594,12,10,0.8141160263591652
GSE30186,HNRNPA3,0.5317461602223358,0.5817140781995455,0.9141022714597786,0.3821747462255191,12,10,0.8141160263591652
GSE30186,ERAP2,-0.5316983806189332,0.58171844553133,-0.9140132734372733,0.3822192924934902,12,10,0.8141160263591652
GSE30186,LEPR,-0.5316137838078141,0.5817261771256477,-0.9138557017230295,0.3822981710417095,12,10,0.8141160263591652
GSE30186,HNRNPH3,-0.5315052303512516,0.5817360962477685,-0.9136535170835903,0.3823993991877173,12,10,0.8141160263591652
GSE30186,NPSR1,0.5313993769189153,0.5817457665404069,0.9134563712927429,0.38249812280699047,12,10,0.8141160263591652
GSE30186,MANBA,0.5312216000651118,0.5817620027374536,0.9131252944769057,0.38266395494598315,12,10,0.8141160263591652
GSE30186,TUBA3C,-0.5311420279321155,0.5817692680806392,-0.9129771149384497,0.3827381926720383,12,10,0.8141160263591652
GSE30186,HSH2D,0.531091088318479,0.5817739185091887,0.9128822579042631,0.3827857212573724,12,10,0.8141160263591652
GSE30186,PAF1,-0.5309197900655281,0.5817895532908307,-0.912563292108696,0.38294557129744855,12,10,0.8141160263591652
GSE30186,CXCL11,-0.5308596373578731,0.5817950422692629,-0.9124512909001101,0.3830017120290638,12,10,0.8141160263591652
GSE30186,G3BP2,0.5308223072839182,0.5817984483269479,0.9123817858407502,0.3830365544478687,12,10,0.8141160263591652
GSE30186,CTSH,-0.5307816950019513,0.5818021535640377,-0.9123061710075455,0.38307446220352437,12,10,0.8141160263591652
GSE30186,SUN2,-0.5307705567587546,0.581803169701289,-0.9122854332871103,0.3830848590462217,12,10,0.8141160263591652
GSE30186,BCO2,-0.5307670612279546,0.5818034885923346,-0.9122789251610335,0.38308812193219055,12,10,0.8141160263591652
GSE30186,SPN,0.530753166688314,0.5818047561439312,0.9122530558292862,0.38310109186308816,12,10,0.8141160263591652
GSE30186,NXNL2,-0.5307225247827886,0.5818075513737209,-0.9121960062733561,0.38312969550946163,12,10,0.8141160263591652
GSE30186,OR2H2,0.5307061571258267,0.5818090443999134,0.9121655330628368,0.3831449748619259,12,10,0.8141160263591652
GSE30186,TMEM87A,-0.5306763948765473,0.581811759127254,-0.9121101224777369,0.3831727589884795,12,10,0.8141160263591652
GSE30186,TRMT112,0.5306495385884277,0.5818142086493381,0.9120601228015942,0.3831978311862857,12,10,0.8141160263591652
GSE30186,SENP5,-0.5305086644505468,0.5818270553703707,-0.9117978608142304,0.3833293607449223,12,10,0.8141160263591652
GSE30186,ADORA2B,0.5304661610981067,0.5818309306488015,0.9117187367584295,0.38336904929224686,12,10,0.8141160263591652
GSE30186,RBMS3,0.5304129673111423,0.5818357801626551,0.9116197136636435,0.38341872327433785,12,10,0.8141160263591652
GSE30186,LTBP4,-0.5303965896455086,0.5818372731579751,-0.9115892262569095,0.3834340179053347,12,10,0.8141160263591652
GSE30186,ZNF311,0.5303194742344867,0.5818443023622665,0.9114456772738155,0.3835060379897447,12,10,0.8141160263591652
GSE30186,MNT,-0.5303185930972877,0.5818443826730632,-0.9114440370824587,0.3835068609468711,12,10,0.8141160263591652
GSE30186,ANGPTL6,-0.5302542496575576,0.5818502468321869,-0.9113242669303013,0.38356695834870713,12,10,0.8141160263591652
GSE30186,ASIC2,-0.5302370704858612,0.581851812384325,-0.9112922898925832,0.38358300468259704,12,10,0.8141160263591652
GSE30186,KIAA1377,0.5299482532327411,0.5818781243148974,0.9107547286757025,0.383852828310697,12,10,0.8141160263591652
GSE30186,ZMYND12,-0.5299357139873718,0.5818792663179676,-0.9107313916522827,0.38386454514259477,12,10,0.8141160263591652
GSE30186,KIFAP3,0.5298981346058357,0.5818826886587984,0.9106614527873587,0.3838996609010892,12,10,0.8141160263591652
GSE30186,TRIM42,-0.5298874313147337,0.5818836633556007,-0.9106415331528374,0.38390966280987,12,10,0.8141160263591652
GSE30186,PI16,-0.5297334060558777,0.5818976873278587,-0.9103548915763432,0.3840536096976404,12,10,0.8141160263591652
GSE30186,ZNF468,-0.5297216971079161,0.5818987532449075,-0.910333102028436,0.3840645536263273,12,10,0.8141160263591652
GSE30186,ZNF264,-0.5297043944520696,0.5819003283350882,-0.9103009031935767,0.38408072608435156,12,10,0.8141160263591652
GSE30186,TLR5,0.5296715834713088,0.5819033150214616,0.9102398453457403,0.3841113948356503,12,10,0.8141160263591652
GSE30186,PLS1,0.5295459013757965,0.5819147536368847,0.9100059726381049,0.38422888279501105,12,10,0.8141160263591652
GSE30186,KLHL36,-0.5295379491853938,0.5819154772850774,-0.909991175446904,0.3842363171453586,12,10,0.8141160263591652
GSE30186,SMG9,-0.5294305641191915,0.5819252481584813,-0.9097913620256026,0.3843367166275737,12,10,0.8141160263591652
GSE30186,KRT8,0.5293654749804652,0.5819311695179571,0.9096702543343146,0.38439757816975273,12,10,0.8141160263591652
GSE30186,SLC7A9,0.529240513605106,0.5819425354298884,0.9094377561079108,0.384514437079861,12,10,0.8141160263591652
GSE30186,FAM220A,-0.5291429803568964,0.5819514045868167,-0.9092562990419895,0.38460565898263205,12,10,0.8141160263591652
GSE30186,ABCC2,-0.5289862267306297,0.5819656552233953,-0.9089646819923957,0.38475229243218473,12,10,0.8141160263591652
GSE30186,SNX14,0.5289389448821327,0.581969952768495,0.9088767252775029,0.38479652735424713,12,10,0.8141160263591652
GSE30186,ADCY4,0.5289163318606366,0.5819720079658262,0.908834659779195,0.38481768407616,12,10,0.8141160263591652
GSE30186,PPP4R2,0.5288893052245038,0.5819744641722528,0.9087843845120379,0.38484297095590553,12,10,0.8141160263591652
GSE30186,LPAR2,-0.5288413890604864,0.58197881850487,-0.908695251863468,0.38488780476320705,12,10,0.8141160263591652
GSE30186,SLC5A6,-0.5287979887082702,0.581982762099081,-0.9086145211604116,0.3849284155684527,12,10,0.8141160263591652
GSE30186,DNAAF1,-0.5287663551827846,0.5819856362740734,-0.9085556794287851,0.38495801724392714,12,10,0.8141160263591652
GSE30186,CRB1,0.5287300163977037,0.5819889377322176,0.908488086488305,0.3849920233992808,12,10,0.8141160263591652
GSE30186,EIF2S1,-0.5287109422889962,0.5819906705584333,-0.908452607636624,0.3850098737359371,12,10,0.8141160263591652
GSE30186,MED9,0.5287094854394344,0.5819908029061143,0.908449897832363,0.3850112371332471,12,10,0.8141160263591652
GSE30186,CTDSPL,0.5285627019179876,0.5820041354498974,0.9081768835016975,0.38514861767390285,12,10,0.8141160263591652
GSE30186,TTK,0.5285516189442401,0.5820051419685303,0.9081562701602721,0.38515899169245715,12,10,0.8141160263591652
GSE30186,DCUN1D5,0.5284792354207225,0.5820117150363724,0.9080216459005392,0.38522674851946587,12,10,0.8141160263591652
GSE30186,KIFC3,0.5283763428821769,0.582021056917112,0.9078302865551222,0.38532307478545075,12,10,0.8141160263591652
GSE30186,DOK5,0.5283220893904986,0.5820259819397005,0.9077293897254819,0.38537387097316367,12,10,0.8141160263591652
GSE30186,CRIPT,-0.5283101907643152,0.5820270619998043,-0.9077072618394725,0.3853850118191157,12,10,0.8141160263591652
GSE30186,ARV1,0.5282978602121828,0.5820281812388379,0.9076843308303544,0.38539655725772903,12,10,0.8141160263591652
GSE30186,C17ORF50,-0.528234748217522,0.582033909445338,-0.9075669641325794,0.38545565355315364,12,10,0.8141160263591652
GSE30186,ACSF2,0.528194473191694,0.5820375645228079,0.90749206818763,0.38549336838572645,12,10,0.8141160263591652
GSE30186,SMYD5,0.5281725172950167,0.5820395569581944,0.9074512393200678,0.38551392939318274,12,10,0.8141160263591652
GSE30186,TBK1,-0.5281696796993812,0.5820398144554133,-0.9074459625989061,0.385516586753436,12,10,0.8141160263591652
GSE30186,GDE1,0.5281364650078939,0.5820428284066073,0.9073841979184132,0.3855476924488072,12,10,0.8141160263591652
GSE30186,ARPC2,-0.5280845444553909,0.5820475393448553,-0.9072876505066847,0.3855963188414929,12,10,0.8141160263591652
