cohort,feature,estimate,std_error,t_stat,p_value,n,df_resid,fdr
GSE204835_term,PI15,-0.8491914824736106,0.3761169522796916,-2.2577857161889554,0.03422012673867951,24,22,0.20687894709883103
GSE204835_term,POLR3A,-0.8491592089733715,0.3761202643225273,-2.257680028229503,0.03422771658656075,24,22,0.20687894709883103
GSE204835_term,LINC01206,-0.8491337698869862,0.37612287487969387,-2.2575967233010994,0.034233700108645536,24,22,0.20687894709883103
GSE204835_term,LINC02728,-0.8490423142766633,0.376132259252046,-2.2572972495499797,0.03425521822477014,24,22,0.20687894709883103
GSE204835_term,TMEM43,0.8490346787988861,0.37613304268147935,2.2572722479951697,0.034257015222410446,24,22,0.20687894709883103
GSE204835_term,DHX32,-0.849032825218481,0.3761332328646603,-2.257266178668075,0.034257451470924453,24,22,0.20687894709883103
GSE204835_term,ZNF407,0.8490015811547933,0.37613643852693546,2.257163875108036,0.03426480556625776,24,22,0.20687894709883103
GSE204835_term,KATNAL1,-0.8487992292139768,0.37615719645691,-2.2565013701956635,0.03431246466575353,24,22,0.20707387950165773
GSE204835_term,TERF2IP,0.8483423450841643,0.3762040427305879,2.2550059242497036,0.03442026625894376,24,22,0.2076314314858811
GSE204835_term,RRP7A,0.8481270936555436,0.3762261026141264,2.2543015696213375,0.03447114782779706,24,22,0.2078083010660611
GSE204835_term,ADAMTS19,-0.8480029542319654,0.37623882181807644,-2.2538954117871497,0.03450051929380575,24,22,0.2078083010660611
GSE204835_term,GORAB,-0.8479226474052552,0.37624704875620546,-2.253632686843156,0.03451953052050851,24,22,0.2078083010660611
GSE204835_term,GREB1,-0.8479141319377723,0.3762479210569897,-2.2536048293788182,0.03452154689500826,24,22,0.2078083010660611
GSE204835_term,EPHA6,-0.847867022350346,0.37625274663715635,-2.25345071877441,0.03453270364685077,24,22,0.2078083010660611
GSE204835_term,ZFAND6,-0.8476873642259812,0.376271146543465,-2.252863053712944,0.034575277547109776,24,22,0.2078083010660611
GSE204835_term,KCNIP4-IT1,-0.8476550172878115,0.37627445888486366,-2.2527572554351494,0.03458294728172965,24,22,0.2078083010660611
GSE204835_term,FCRL1,-0.8476516769390103,0.3762748009292616,-2.2527463301970254,0.03458373938381274,24,22,0.2078083010660611
GSE204835_term,DTD2,-0.8476225097188957,0.37627778751820956,-2.2526509345914447,0.03459065646376355,24,22,0.2078083010660611
GSE204835_term,UNC119B,-0.8475668394255715,0.376283487548676,-2.2524688631624588,0.03460386186274499,24,22,0.2078083010660611
GSE204835_term,AMOTL2,0.8473552434728232,0.37630514846165414,2.251776907482757,0.034654090476852,24,22,0.20798958330060485
GSE204835_term,ZNF658,0.8473096098954436,0.3763098190630697,2.2516276933858963,0.03466493055010081,24,22,0.20798958330060485
GSE204835_term,RNPS1,0.8471335271583511,0.3763278382485135,2.2510519846234023,0.03470678352778902,24,22,0.2080950648075283
GSE204835_term,VAPA,0.8471056707866728,0.3763306884699821,2.2509609148025724,0.034713408360988574,24,22,0.2080950648075283
GSE204835_term,LINC01322,-0.8469255964246862,0.3763491106221615,-2.2503722541673907,0.0347562580619193,24,22,0.20825925093151823
GSE204835_term,TGFBR1,0.846800336488052,0.37636192225140847,2.2499628321124163,0.0347860891101084,24,22,0.20830927840046493
GSE204835_term,PRKCH,0.8467606849510316,0.3763659773384624,2.2498332366252853,0.0347955364811467,24,22,0.20830927840046493
GSE204835_term,TTLL7,-0.8466100954932215,0.3763813757071344,-2.249341094262794,0.03483143446077369,24,22,0.20843155139343475
GSE204835_term,NRG4,-0.8465407606251123,0.3763884643395576,-2.2491145208462298,0.03484797259789641,24,22,0.20843791780358112
GSE204835_term,LINC02087,-0.8463412417843824,0.37640885868887797,-2.2484626018962235,0.034895597702635624,24,22,0.20863013806236214
GSE204835_term,SYCP3,-0.8459754695995986,0.37644623171353636,-2.2472677326289694,0.034983041555540134,24,22,0.2089655055014912
GSE204835_term,ERMARD,-0.8459479525583044,0.376449042482738,-2.247177857005959,0.03498962698098809,24,22,0.2089655055014912
GSE204835_term,PTPN22,-0.8459120043208563,0.376452714299685,-2.2470604466075015,0.03499823165637447,24,22,0.2089655055014912
GSE204835_term,GMDS-DT,-0.8456284873290115,0.3764816665070872,-2.246134573230521,0.03506615395969606,24,22,0.2092782870346061
GSE204835_term,SDR16C5,-0.8454516705244759,0.37649971665694437,-2.2455572557437726,0.03510856696199488,24,22,0.20929209816962863
GSE204835_term,PHEX,-0.8454332944710885,0.376501592290071,-2.245497261588564,0.035112977154484505,24,22,0.20929209816962863
GSE204835_term,PRG4,-0.8453025497918587,0.3765149358771548,-2.2450704321266417,0.03514436813568794,24,22,0.20929209816962863
GSE204835_term,FCF1,-0.8452923195572205,0.37651597985108565,-2.2450370363869783,0.03514682528984534,24,22,0.20929209816962863
GSE204835_term,ST8SIA3,-0.8452000534462729,0.3765253947120693,-2.244735853985629,0.03516899243008311,24,22,0.20929209816962863
GSE204835_term,HSD11B1,0.845152565731201,0.3765302398800794,2.24458084960287,0.035180405781818816,24,22,0.20929209816962863
GSE204835_term,MEG3,0.8451462123383455,0.3765308880909,2.2445601119829375,0.035181932999692175,24,22,0.20929209816962863
GSE204835_term,QTRT2,-0.845046050485861,0.3765411064057333,-2.2442331955526282,0.03520601668692992,24,22,0.20929209816962863
GSE204835_term,CYB5R3,0.8449417206927919,0.37655174834313865,2.2438927037534975,0.03523111644726997,24,22,0.20929209816962863
GSE204835_term,UCK2,0.8449253795242211,0.3765534150428295,2.2438393751604098,0.035235049106288045,24,22,0.20929209816962863
GSE204835_term,HSP90B2P,0.8449073759976258,0.3765552512470563,2.243780622364195,0.03523938223078825,24,22,0.20929209816962863
GSE204835_term,IRF4,-0.844840504681747,0.3765620711227992,-2.2435624017115607,0.03525548065208275,24,22,0.20929542722942027
GSE204835_term,MSH6,-0.8447673864362425,0.3765695273329659,-2.243323809069904,0.03527308961707392,24,22,0.20930771680263688
GSE204835_term,SPINK5,-0.8444031906682421,0.3766066542719838,-2.242135610430339,0.0353609022961335,24,22,0.20973639538921982
GSE204835_term,TAMM41,-0.8443132908245778,0.3766158158383147,-2.24184236380304,0.035382605056203505,24,22,0.2097727509274037
GSE204835_term,TMED1,0.8439943727323422,0.376648306666811,2.240802249189329,0.03545968041783164,24,22,0.2100840432846415
GSE204835_term,RETREG2,0.843964729466448,0.37665132590609096,2.2407055847637465,0.03546685128768935,24,22,0.2100840432846415
GSE204835_term,SLC23A2,0.8439025341873699,0.3766576602243781,2.2405027782646187,0.03548190040627761,24,22,0.2100840432846415
GSE204835_term,PEG10,0.843787294650037,0.37666939535405125,2.240127031974332,0.0355097977915944,24,22,0.210156843696299
GSE204835_term,AMOT,0.8437080877737271,0.37667746004666397,2.239868792970001,0.03552898241000875,24,22,0.21017803823575662
GSE204835_term,RPL14,0.8435656472624882,0.37669196072773703,2.2394044344158304,0.03556350345889036,24,22,0.21028989973277135
GSE204835_term,SEC24D,0.8432016062380938,0.3767290070504522,2.238217897899141,0.03565185114107893,24,22,0.21058414094559694
GSE204835_term,ARHGEF26-AS1,-0.8431723554861008,0.3767319828760201,-2.238122574699433,0.035658957434761086,24,22,0.21058414094559694
GSE204835_term,HMGA1,0.8431673844945284,0.37673248858730163,2.2381063753123542,0.03566016521877555,24,22,0.21058414094559694
GSE204835_term,MS4A6A,0.8431028734271491,0.3767390511259521,2.2378961536038946,0.03567584218285441,24,22,0.21058439710913626
